time,s,E1,i,E1---s,E2---i,p,E2
146182050,876,29,580,1,0,543,50
146868100,876,30,579,0,0,545,50
146932640,874,29,580,1,0,545,50
147189570,873,30,582,0,0,545,50
147529380,871,29,582,1,0,546,50
147593300,871,30,583,0,0,546,50
147785120,870,30,582,0,1,547,49
147975410,869,30,582,0,0,549,50
148050110,868,29,581,1,0,550,50
148166100,867,30,582,0,0,551,50
148625090,865,30,583,0,1,551,49
148739660,864,30,584,0,0,552,50
149100530,863,30,583,0,1,553,49
149380860,862,30,583,0,0,555,50
149590500,861,30,582,0,1,556,49
149997570,861,30,581,0,0,558,50
150082800,860,29,579,1,0,560,50
150369180,860,30,578,0,0,562,50
150511540,859,29,576,1,0,564,50
151030780,858,30,577,0,0,565,50
151202510,857,30,576,0,1,566,49
151311410,856,30,576,0,0,568,50
151692300,853,29,578,1,0,568,50
151746600,852,30,579,0,0,569,50
151957710,850,30,580,0,1,569,49
152040030,848,30,582,0,0,570,50
152285070,846,30,583,0,1,570,49
152963650,845,30,584,0,0,571,50
153260100,845,30,582,0,1,572,49
153304510,845,30,581,0,0,574,50
153578300,844,30,580,0,1,575,49
153781680,844,30,578,0,0,578,50
154046930,842,29,578,1,0,579,50
154236100,840,30,581,0,0,579,50
154332770,839,30,580,0,1,580,49
154541470,837,30,582,0,0,581,50
155081800,836,30,581,0,1,582,49
155207470,835,30,582,0,0,583,50
155418860,832,29,584,1,0,583,50
155430530,831,30,585,0,0,584,50
156036300,831,30,583,0,1,585,49
156336100,829,30,585,0,0,586,50
156638620,826,29,587,1,0,586,50
156951280,824,30,590,0,0,586,50
157276670,823,30,589,0,1,587,49
157443600,823,30,588,0,0,589,50
157851060,820,29,590,1,0,589,50
158277000,818,30,593,0,0,589,50
159198480,817,29,591,1,0,591,50
159235230,817,30,591,0,0,592,50
159438320,816,29,589,1,0,594,50
159663220,816,30,588,0,0,596,50
160142000,814,29,588,1,0,597,50
160318910,813,30,589,0,0,598,50
160538960,812,30,588,0,1,599,49
161010640,812,30,586,0,0,602,50
161397890,809,29,588,1,0,602,50
161479410,808,30,590,0,0,602,50
161766530,807,29,589,1,0,603,50
161860880,805,30,592,0,0,603,50
162205200,804,30,591,0,1,604,49
162224110,803,30,591,0,0,606,50
162343580,802,29,590,1,0,607,50
162418940,801,30,591,0,0,608,50
162520660,800,29,589,1,0,610,50
162654270,799,30,591,0,0,610,50
162934060,797,29,591,1,0,611,50
163097810,796,30,592,0,0,612,50
163320130,795,29,590,1,0,614,50
163701630,793,30,593,0,0,614,50
163817820,793,30,590,0,1,616,49
164398000,791,30,592,0,0,617,50
164558660,790,30,591,0,1,618,49
164680860,790,30,589,0,0,621,50
164798350,788,29,589,1,0,622,50
164892220,787,30,590,0,0,623,50
165030800,786,29,588,1,0,625,50
165095740,785,30,590,0,0,625,50
165281180,782,29,592,1,0,625,50
165666200,781,30,593,0,0,626,50
165773200,780,30,592,0,1,627,49
165820850,780,30,590,0,0,630,50
165993500,778,29,590,1,0,631,50
166089300,777,30,591,0,0,632,50
166248580,777,30,588,0,1,634,49
166382610,775,30,590,0,0,635,50
166969950,773,30,591,0,1,635,49
167177630,771,30,593,0,0,636,50
167419090,769,30,594,0,1,636,49
167581920,768,30,595,0,0,637,50
167779230,765,29,597,1,0,637,50
168177060,764,30,598,0,0,638,50
168347970,762,29,599,1,0,638,50
168384380,762,30,598,0,0,640,50
168547920,760,29,599,1,0,640,50
169241390,758,30,602,0,0,640,50
169476370,757,29,601,1,0,641,50
169838180,755,30,604,0,0,641,50
170362260,755,30,602,0,1,642,49
170489170,754,30,602,0,0,644,50
171071250,753,29,602,1,0,644,50
171221600,753,30,601,0,0,646,50
171553500,752,29,599,1,0,648,50
171648720,751,30,600,0,0,649,50
171818750,749,29,600,1,0,650,50
172129780,748,30,601,0,0,651,50
172224960,746,30,602,0,1,651,49
172470560,745,30,603,0,0,652,50
172596620,743,30,604,0,1,652,49
172693340,741,30,606,0,0,653,50
172919250,740,29,604,1,0,655,50
173089420,739,30,605,0,0,656,50
173378510,737,29,605,1,0,657,50
173692620,737,30,604,0,0,659,50
174048980,737,30,601,0,1,661,49
174236270,737,30,599,0,0,664,50
174299680,734,29,601,1,0,664,50
174553380,733,30,602,0,0,665,50
174630290,730,29,604,1,0,665,50
174738880,728,30,607,0,0,665,50
175027520,727,30,606,0,1,666,49
175130240,725,30,608,0,0,667,50
175521250,723,29,608,1,0,668,50
175606980,722,30,609,0,0,669,50
175838420,719,29,611,1,0,669,50
175884830,719,30,611,0,0,670,50
176133760,717,30,612,0,1,670,49
176292430,717,30,610,0,0,673,50
176677120,716,29,609,1,0,674,50
177111410,715,30,610,0,0,675,50
177292940,714,30,609,0,1,676,49
177416340,714,30,607,0,0,679,50
177629730,713,29,605,1,0,681,50
177941900,713,30,605,0,0,682,50
178426530,712,30,604,0,1,683,49
179047260,711,30,604,0,0,685,50
179149570,710,29,602,1,0,687,50
179271550,708,30,605,0,0,687,50
179460300,705,29,607,1,0,687,50
179667200,704,30,608,0,0,688,50
179979310,703,29,606,1,0,690,50
180004240,702,30,607,0,0,691,50
180652140,700,29,607,1,0,692,50
180745550,698,30,610,0,0,692,50
181220000,696,29,610,1,0,693,50
181320140,694,30,613,0,0,693,50
181866900,691,29,615,1,0,693,50
181908210,690,30,616,0,0,694,50
182079760,688,29,616,1,0,695,50
182151070,687,30,617,0,0,696,50
182655630,684,29,619,1,0,696,50
183049300,684,30,618,0,0,698,50
183461400,683,29,617,1,0,699,50
183984420,682,30,618,0,0,700,50
184365740,681,29,616,1,0,702,50
184569020,680,30,617,0,0,703,50
185098800,678,30,618,0,1,703,49
185206930,676,30,620,0,0,704,50
185553800,674,30,621,0,1,704,49
185690050,673,30,622,0,0,705,50
186118660,672,30,622,0,1,705,49
186691860,672,30,620,0,0,708,50
187207920,669,29,622,1,0,708,50
187356000,668,30,623,0,0,709,50
187489250,667,30,623,0,1,709,49
187698140,667,30,621,0,0,712,50
187989010,666,30,621,0,1,712,49
188099950,666,30,620,0,0,714,50
188364110,663,29,622,1,0,714,50
188520850,662,30,623,0,0,715,50
188839820,661,30,622,0,1,716,49
188995550,661,30,620,0,0,719,50
189200340,660,30,619,0,1,720,49
189309340,659,30,619,0,0,722,50
189544660,657,29,619,1,0,723,50
189558640,656,30,621,0,0,723,50
189746450,654,29,621,1,0,724,50
189768220,652,30,624,0,0,724,50
189933550,651,30,624,0,1,724,49
189960220,650,30,625,0,0,725,50
190223150,649,30,624,0,1,726,49
190348940,648,30,625,0,0,727,50
190674640,647,30,624,0,1,728,49
191121800,647,30,622,0,0,731,50
191375940,645,29,622,1,0,732,50
191396020,646,30,620,0,0,734,50
191793920,646,30,617,0,1,736,49
191942860,645,30,617,0,0,738,50
192145800,644,29,615,1,0,740,50
192488670,643,30,616,0,0,741,50
192941400,641,29,616,1,0,742,50
193194540,640,30,617,0,0,743,50
193310610,639,29,615,1,0,745,50
193314580,637,30,618,0,0,745,50
193719710,637,30,616,0,1,746,49
193962830,637,30,615,0,0,748,50
194278620,637,30,613,0,1,749,49
194552140,635,30,615,0,0,750,50
194939710,634,30,615,0,1,750,49
195322620,632,30,617,0,0,751,50
195399580,632,30,614,0,1,753,49
195609940,630,30,616,0,0,754,50
195690540,629,30,615,0,1,755,49
196135920,628,30,615,0,0,757,50
196250290,627,30,614,0,1,758,49
196329440,627,30,612,0,0,761,50
196566900,625,29,612,1,0,762,50
196643760,625,30,611,0,0,764,50
197376770,624,30,610,0,1,765,49
197552860,624,30,609,0,0,767,50
197685090,624,30,606,0,1,769,49
197782600,624,30,604,0,0,772,50
197927420,622,30,605,0,1,772,49
198091470,620,30,607,0,0,773,50
198530240,619,29,605,1,0,775,50
198659300,619,30,604,0,0,777,50
198928260,616,29,606,1,0,777,50
199185060,616,30,605,0,0,779,50
199470380,614,29,605,1,0,780,50
199894720,614,30,605,0,0,781,50
199925260,614,30,603,0,1,782,49
200125230,613,30,603,0,0,784,50
200364050,612,30,602,0,1,785,49
200450850,611,30,603,0,0,786,50
200677660,610,30,602,0,1,787,49
200870130,609,30,602,0,0,789,50
201010940,609,30,599,0,1,791,49
201150000,607,30,601,0,0,792,50
201763580,606,30,601,0,1,792,49
201945120,604,30,603,0,0,793,50
202104670,602,29,603,1,0,794,50
202261360,602,30,603,0,0,795,50
202608580,602,30,600,0,1,797,49
203106820,602,30,598,0,0,800,50
203172420,600,29,598,1,0,801,50
203432270,598,30,601,0,0,801,50
203712220,596,30,602,0,1,801,49
204096750,595,30,603,0,0,802,50
204456590,594,30,603,0,1,802,49
204663180,593,30,603,0,0,804,50
205019440,591,29,603,1,0,805,50
205511460,591,30,602,0,0,807,50
205583820,590,30,601,0,1,808,49
206006930,590,30,600,0,0,810,50
206431220,588,29,600,1,0,811,50
206733490,588,30,600,0,0,812,50
207024820,588,30,597,0,1,814,49
207386460,587,30,598,0,0,815,50
207729120,585,29,598,1,0,816,50
207855470,584,30,599,0,0,817,50
208161040,582,29,599,1,0,818,50
208363520,581,30,600,0,0,819,50
208612500,580,30,599,0,1,820,49
209077420,579,30,600,0,0,821,50
209479220,579,30,597,0,1,823,49
209823710,579,30,595,0,0,826,50
210478340,577,30,596,0,1,826,49
210509920,576,30,596,0,0,828,50
210657730,575,30,595,0,1,829,49
211036640,574,30,596,0,0,830,50
211513660,571,29,598,1,0,830,50
211771860,571,30,599,0,0,830,50
212059380,571,30,596,0,1,832,49
212667340,571,30,594,0,0,835,50
213260110,568,29,596,1,0,835,50
213766130,568,30,595,0,0,837,50
213855980,568,30,592,0,1,839,49
214367180,566,30,594,0,0,840,50
214794050,564,29,595,1,0,840,50
214863840,562,30,598,0,0,840,50
215172320,560,29,598,1,0,841,50
215604000,558,30,601,0,0,841,50
216070770,556,29,601,1,0,842,50
216169580,555,30,602,0,0,843,50
216312670,555,30,600,0,1,844,49
216470290,554,30,600,0,0,846,50
216863780,554,30,597,0,1,848,49
217002380,554,30,596,0,0,850,50
217940110,553,29,594,1,0,852,50
218294500,552,30,595,0,0,853,50
218493310,550,29,596,1,0,853,50
218980020,550,30,595,0,0,855,50
219128200,549,30,594,0,1,856,49
219180770,547,30,596,0,0,857,50
219386290,546,29,594,1,0,859,50
219506370,545,30,595,0,0,860,50
219617230,544,30,595,0,1,860,49
220016590,543,30,595,0,0,862,50
220053200,541,29,595,1,0,863,50
220111870,540,30,596,0,0,864,50
220632830,538,29,596,1,0,865,50
220922270,537,30,598,0,0,865,50
220993980,536,30,597,0,1,866,49
221292340,535,30,598,0,0,867,50
221902930,535,30,595,0,1,869,49
221965520,534,30,595,0,0,871,50
222148750,532,30,596,0,1,871,49
222357260,532,30,595,0,0,873,50
222898670,532,30,592,0,1,875,49
222969100,531,30,592,0,0,877,50
223196140,531,30,589,0,1,879,49
223287740,529,30,591,0,0,880,50
223822780,527,30,592,0,1,880,49
223938130,527,30,590,0,0,883,50
224462610,526,30,590,0,1,883,49
224534110,525,30,591,0,0,884,50
224745250,524,30,590,0,1,885,49
224992910,524,30,588,0,0,888,50
225536670,524,30,585,0,1,890,49
225658460,524,30,583,0,0,893,50
226162830,522,29,583,1,0,894,50
226253810,522,30,582,0,0,896,50
226419730,519,29,584,1,0,896,50
226544500,519,30,583,0,0,898,50
226918820,517,29,583,1,0,899,50
227027740,517,30,582,0,0,901,50
227305120,516,30,582,0,1,901,49
227774610,515,30,582,0,0,903,50
228109950,514,29,580,1,0,905,50
228456400,514,30,580,0,0,906,50
228772590,513,30,579,0,1,907,49
228995490,513,30,578,0,0,909,50
229122820,513,30,575,0,1,911,49
229356160,513,30,573,0,0,914,50
229572200,512,29,571,1,0,916,50
229976300,512,30,570,0,0,918,50
230539220,510,29,570,1,0,919,50
230850580,509,30,571,0,0,920,50
231177500,508,29,569,1,0,922,50
231636780,507,30,570,0,0,923,50
232061580,506,30,569,0,1,924,49
232110460,506,30,568,0,0,926,50
232263200,505,30,567,0,1,927,49
232324510,503,30,569,0,0,928,50
232590580,500,29,571,1,0,928,50
232722530,498,30,574,0,0,928,50
233140350,497,30,573,0,1,929,49
233362820,497,30,572,0,0,931,50
233613730,496,29,570,1,0,933,50
234170020,496,30,569,0,0,935,50
234414130,494,29,569,1,0,936,50
234625360,493,30,570,0,0,937,50
234887980,493,30,568,0,1,938,49
235222940,493,30,566,0,0,941,50
235261360,491,29,566,1,0,942,50
235693340,490,30,567,0,0,943,50
235988460,490,30,564,0,1,945,49
236209490,489,30,565,0,0,946,50
236682740,489,30,562,0,1,948,49
236740720,488,30,562,0,0,950,50
237480260,487,30,561,0,1,951,49
237494940,487,30,559,0,0,954,50
237688700,487,30,557,0,1,955,49
237923870,487,30,555,0,0,958,50
238533580,486,30,554,0,1,959,49
238600940,486,30,552,0,0,962,50
238784900,484,29,552,1,0,963,50
238860510,483,30,553,0,0,964,50
239462720,483,30,550,0,1,966,49
239588720,482,30,550,0,0,968,50
239891040,482,30,547,0,1,970,49
240148180,480,30,549,0,0,971,50
240293070,479,29,547,1,0,973,50
240746700,478,30,548,0,0,974,50
241318880,476,29,548,1,0,975,50
242098260,475,30,549,0,0,976,50
242554980,474,30,548,0,1,977,49
243027000,473,30,549,0,0,978,50
243513100,472,29,548,1,0,979,50
243924850,472,30,547,0,0,981,50
244505820,472,30,544,0,1,983,49
244594350,470,30,546,0,0,984,50
244916100,469,29,544,1,0,986,50
245546610,468,30,545,0,0,987,50
245768260,465,29,547,1,0,987,50
246274940,463,30,550,0,0,987,50
246442190,461,29,551,1,0,987,50
246491700,461,30,550,0,0,989,50
246815250,460,30,549,0,1,990,49
246997860,459,30,549,0,0,992,50
247328130,458,29,547,1,0,994,50
247728060,457,30,548,0,0,995,50
247876400,455,30,549,0,1,995,49
248169310,454,30,549,0,0,997,50
248472940,453,29,547,1,0,999,50
248770420,453,30,547,0,0,1000,50
249233840,450,29,549,1,0,1000,50
249302400,449,30,550,0,0,1001,50
249537310,448,30,550,0,1,1001,49
249723490,447,30,551,0,0,1002,50
249805660,446,30,551,0,1,1002,49
250054770,445,30,551,0,0,1004,50
250203840,444,29,550,1,0,1005,50
250613810,443,30,551,0,0,1006,50
250859970,442,30,550,0,1,1007,49
251320980,440,30,553,0,0,1007,50
251568600,439,30,552,0,1,1008,49
251775490,439,30,550,0,0,1011,50
252182800,438,29,548,1,0,1013,50
252375140,436,30,551,0,0,1013,50
252995780,435,30,550,0,1,1014,49
253098260,435,30,548,0,0,1017,50
253497900,434,30,547,0,1,1018,49
253779540,433,30,547,0,0,1020,50
253940750,432,29,545,1,0,1022,50
254041940,432,30,544,0,0,1024,50
254528350,432,30,541,0,1,1026,49
254538910,431,30,541,0,0,1028,50
254886460,429,30,542,0,1,1028,49
255551570,429,30,540,0,0,1031,50
256134430,427,29,541,1,0,1031,50
256359280,427,30,540,0,0,1033,50
256718180,426,29,538,1,0,1035,50
256785230,425,30,539,0,0,1036,50
257397490,425,30,536,0,1,1038,49
257803870,424,30,536,0,0,1040,50
258050510,424,30,533,0,1,1042,49
258509810,423,30,533,0,0,1044,50
258791540,422,30,532,0,1,1045,49
258962800,422,30,532,0,0,1046,50
259465950,422,30,529,0,1,1048,49
259550430,422,30,527,0,0,1051,50
259779920,421,30,526,0,1,1052,49
260073740,420,30,526,0,0,1054,50
260149550,420,30,523,0,1,1056,49
260994190,419,30,523,0,0,1058,50
261048030,419,30,520,0,1,1060,49
261306530,418,30,521,0,0,1061,50
261807790,417,29,519,1,0,1063,50
262088380,417,30,519,0,0,1064,50
262323400,417,30,517,0,1,1065,49
262485630,417,30,515,0,0,1068,50
262905120,416,29,513,1,0,1070,50
263012660,415,30,514,0,0,1071,50
263489860,415,30,511,0,1,1073,49
263604690,413,30,513,0,0,1074,50
263993400,411,30,514,0,1,1074,49
264151020,410,30,514,0,0,1076,50
264977540,409,29,512,1,0,1078,50
265197070,409,30,512,0,0,1079,50
265610860,409,30,509,0,1,1081,49
265682500,408,30,509,0,0,1083,50
265909980,407,29,507,1,0,1085,50
266189520,406,30,508,0,0,1086,50
266778220,405,30,507,0,1,1087,49
266981550,405,30,505,0,0,1090,50
267356590,403,30,506,0,1,1090,49
267721650,402,30,506,0,0,1092,50
268458100,401,30,506,0,1,1092,49
268644540,401,30,504,0,0,1095,50
268996100,401,30,501,0,1,1097,49
269277060,400,30,501,0,0,1099,50
269589500,400,30,498,0,1,1101,49
269912480,400,30,496,0,0,1104,50
270091230,400,30,493,0,1,1106,49
270280860,400,30,491,0,0,1109,50
270408770,398,29,492,1,0,1109,50
270557220,397,30,494,0,0,1109,50
270876700,397,30,491,0,1,1111,49
271030620,397,30,489,0,0,1114,50
271362700,394,29,491,1,0,1114,50
271530720,395,30,489,0,0,1116,50
272073060,393,30,490,0,1,1116,49
272448640,393,30,489,0,0,1118,50
273275140,393,30,487,0,1,1119,49
273903600,392,30,487,0,0,1121,50
274143970,391,30,486,0,1,1122,49
274587100,390,30,486,0,0,1124,50
275138240,389,30,486,0,1,1124,49
275420450,389,30,484,0,0,1127,50
275631580,388,29,483,1,0,1128,50
275853860,388,30,483,0,0,1129,50
276301800,386,29,483,1,0,1130,50
276564350,385,30,485,0,0,1130,50
276900740,384,30,484,0,1,1131,49
277401600,384,30,482,0,0,1134,50
277804740,382,29,482,1,0,1135,50
278589820,382,30,481,0,0,1137,50
278807740,381,30,480,0,1,1138,49
279334050,381,30,478,0,0,1141,50
279640000,381,30,475,0,1,1143,49
279943500,380,30,475,0,0,1145,50
280093760,379,30,474,0,1,1146,49
280186180,378,30,474,0,0,1148,50
281176930,375,29,476,1,0,1148,50
281614880,376,30,474,0,0,1150,50
281947650,374,29,475,1,0,1150,50
282324500,374,30,474,0,0,1152,50
283374180,372,29,475,1,0,1152,50
283714560,372,30,474,0,0,1154,50
284375200,369,29,476,1,0,1154,50
284574820,369,30,476,0,0,1155,50
284697730,367,30,477,0,1,1155,49
284805800,367,30,475,0,0,1158,50
285896830,367,30,472,0,1,1160,49
286046620,365,30,474,0,0,1161,50
286242340,363,30,475,0,1,1161,49
286335800,362,30,475,0,0,1163,50
287265950,361,30,474,0,1,1164,49
287382800,360,30,475,0,0,1165,50
287985150,359,30,474,0,1,1166,49
288629470,358,30,474,0,0,1168,50
288833380,358,30,471,0,1,1170,49
289303330,356,30,473,0,0,1171,50
289881380,354,30,474,0,1,1171,49
290428260,353,30,474,0,0,1173,50
290610000,352,30,474,0,1,1173,49
290696500,351,30,474,0,0,1175,50
291218460,349,29,474,1,0,1176,50
291346560,348,30,475,0,0,1177,50
291772350,346,29,475,1,0,1178,50
291842080,345,30,477,0,0,1178,50
292111900,344,29,475,1,0,1180,50
292538660,345,30,474,0,0,1181,50
292738620,343,29,474,1,0,1182,50
293151420,342,30,475,0,0,1183,50
293276260,341,30,474,0,1,1184,49
293682500,340,30,474,0,0,1186,50
294372130,339,30,473,0,1,1187,49
294628600,339,30,471,0,0,1190,50
294800500,338,30,470,0,1,1191,49
294961860,337,30,471,0,0,1192,50
295451140,336,29,469,1,0,1194,50
296463040,336,30,468,0,0,1196,50
296929440,336,30,466,0,1,1197,49
297079680,336,30,464,0,0,1200,50
297722720,335,30,463,0,1,1201,49
297756700,334,30,463,0,0,1203,50
298235900,332,29,463,1,0,1204,50
298449540,332,30,463,0,0,1205,50
298657400,331,30,463,0,1,1205,49
298796800,331,30,461,0,0,1208,50
298996220,331,30,458,0,1,1210,49
299161200,331,30,456,0,0,1213,50
299447140,329,29,457,1,0,1213,50
299628320,329,30,457,0,0,1214,50
299886620,326,29,459,1,0,1214,50
299997280,326,30,458,0,0,1216,50
300561600,326,30,455,0,1,1218,49
301251500,326,30,454,0,0,1220,50
301973250,325,29,452,1,0,1222,50
302194050,324,30,453,0,0,1223,50
302495460,324,30,451,0,1,1224,49
302612700,322,30,453,0,0,1225,50
302789340,321,30,452,0,1,1226,49
303277250,321,30,450,0,0,1229,50
303757400,320,30,449,0,1,1230,49
303916480,319,30,449,0,0,1232,50
304168670,319,30,447,0,1,1233,49
304389860,317,30,450,0,0,1233,50
305210300,316,29,448,1,0,1235,50
305379140,315,30,449,0,0,1236,50
306211000,314,30,448,0,1,1237,49
306473500,312,30,450,0,0,1238,50
306918270,311,30,449,0,1,1239,49
307134240,310,30,450,0,0,1240,50
307750100,309,30,449,0,1,1241,49
308027900,308,30,449,0,0,1243,50
308562500,308,30,446,0,1,1245,49
309386560,308,30,444,0,0,1248,50
309706460,308,30,441,0,1,1250,49
309958660,308,30,439,0,0,1253,50
310970430,308,30,437,0,1,1254,49
311359500,308,30,435,0,0,1257,50
311636770,307,29,434,1,0,1258,50
311929800,306,30,435,0,0,1259,50
312471300,306,30,433,0,1,1260,49
312661630,306,30,432,0,0,1262,50
313206700,306,30,430,0,1,1263,49
313765540,305,30,430,0,0,1265,50
313967070,304,29,428,1,0,1267,50
314294800,304,30,427,0,0,1269,50
315314500,303,29,425,1,0,1271,50
315439070,303,30,424,0,0,1273,50
315927300,301,29,424,1,0,1274,50
316039500,299,30,427,0,0,1274,50
316646200,298,30,426,0,1,1275,49
317619520,298,30,424,0,0,1278,50
317981800,297,30,423,0,1,1279,49
318672060,297,30,422,0,0,1281,50
319260960,296,30,422,0,1,1281,49
319300740,296,30,421,0,0,1283,50
319503360,294,29,421,1,0,1284,50
319571000,293,30,422,0,0,1285,50
319749920,293,30,419,0,1,1287,49
319836450,292,30,420,0,0,1288,50
320125300,291,29,419,1,0,1289,50
320360960,290,30,420,0,0,1290,50
320681340,289,30,419,0,1,1291,49
321467740,289,30,417,0,0,1294,50
322327200,287,29,418,1,0,1294,50
322525200,286,30,420,0,0,1294,50
323006270,285,29,418,1,0,1296,50
323272130,286,30,417,0,0,1297,50
323379550,285,30,416,0,1,1298,49
323895800,285,30,414,0,0,1301,50
324145600,284,30,413,0,1,1302,49
324389380,283,30,414,0,0,1303,50
325407840,281,29,414,1,0,1304,50
326076770,281,30,413,0,0,1306,50
326747070,280,29,411,1,0,1308,50
327066270,279,30,412,0,0,1309,50
327405200,277,29,412,1,0,1310,50
328014500,277,30,412,0,0,1311,50
328688220,274,29,414,1,0,1311,50
328913630,272,30,417,0,0,1311,50
329093700,270,30,418,0,1,1311,49
329390240,270,30,416,0,0,1314,50
330425540,270,30,414,0,1,1315,49
331708930,269,30,416,0,0,1315,50
332329730,269,30,413,0,1,1317,49
332863870,268,30,413,0,0,1319,50
333273860,268,30,410,0,1,1321,49
333619780,267,30,412,0,0,1321,50
334551500,267,30,409,0,1,1323,49
335052830,266,30,409,0,0,1325,50
335109120,265,30,408,0,1,1326,49
335338880,265,30,406,0,0,1329,50
336389300,264,30,405,0,1,1330,49
336787360,264,30,403,0,0,1333,50
337816260,263,29,401,1,0,1335,50
338136900,262,30,402,0,0,1336,50
338721630,262,30,399,0,1,1338,49
339169120,262,30,397,0,0,1341,50
339794880,261,30,396,0,1,1342,49
340166560,261,30,394,0,0,1345,50
340392100,261,30,391,0,1,1347,49
340541700,261,30,389,0,0,1350,50
341195780,261,30,387,0,1,1351,49
341461800,260,30,388,0,0,1352,50
341945860,259,29,386,1,0,1354,50
342556130,259,30,386,0,0,1355,50
342877300,258,30,386,0,1,1355,49
343243230,257,30,387,0,0,1356,50
343558600,256,30,386,0,1,1357,49
343719000,254,30,388,0,0,1358,50
344179700,253,30,387,0,1,1359,49
344675000,253,30,385,0,0,1362,50
345712160,253,30,383,0,1,1363,49
346408540,252,30,383,0,0,1365,50
347081630,251,30,382,0,1,1366,49
347470500,250,30,382,0,0,1368,50
347965570,250,30,380,0,1,1369,49
348486500,249,30,380,0,0,1371,50
348843420,248,29,379,1,0,1372,50
349487070,247,30,380,0,0,1373,50
349932670,246,30,379,0,1,1374,49
350148670,246,30,377,0,0,1377,50
350505250,244,29,377,1,0,1378,50
350969700,243,30,378,0,0,1379,50
351451400,240,29,380,1,0,1379,50
351619500,239,30,381,0,0,1380,50
352300580,238,29,379,1,0,1382,50
352894800,238,30,378,0,0,1384,50
354406980,236,29,378,1,0,1385,50
355258530,235,30,379,0,0,1386,50
356138750,234,30,378,0,1,1387,49
356286820,232,30,380,0,0,1388,50
357390720,231,29,378,1,0,1390,50
357749630,231,30,378,0,0,1391,50
358547040,230,29,376,1,0,1393,50
359497500,229,30,377,0,0,1394,50
360384540,227,29,377,1,0,1395,50
360675040,225,30,380,0,0,1395,50
361146620,225,30,377,0,1,1397,49
361515300,225,30,375,0,0,1400,50
361638340,223,30,376,0,1,1400,49
361687100,223,30,375,0,0,1402,50
363093920,221,29,375,1,0,1403,50
363339800,221,30,375,0,0,1404,50
363658180,220,30,374,0,1,1405,49
363709220,219,30,375,0,0,1406,50
